# genome1: genome1
# genome2: genome2
# genome3: genome3
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign
0 e1 1968882 3046 + e1 12463120 3039 + e1 20424066 3836 -
0 e1 1972605 1477 + e4 58436014 2228 - e2 76260988 1445 -
0 e1 1985168 3846 + e1 13948203 5348 - e1 13856868 2547 +
0 e1 1989878 2599 + e1 7650185 4061 + e1 7701644 4891 -
0 e1 2006334 839 + e1 4010934 1818 + e1 4962167 944 +
0 e1 2015256 3433 + e1 4025046 3245 + e1 4978232 3468 +
0 e1 2019216 781 + e4 27698466 814 - e4 179029563 830 +
0 e1 2023073 9470 + e1 10995777 20951 - e1 9946097 17171 +
0 e1 2034036 2790 + e1 11020176 3181 + e1 9935268 3150 -
0 e1 2036891 3462 + e1 4752293 2995 - e1 23511522 122829 -
0 e1 2077153 7223 + e1 14274418 14504 + e1 2190074 5972 +
0 e1 2086589 9770 + e1 14289507 11732 + e1 2217660 15341 +
0 e1 2122524 4506 + e1 14324197 8746 + e1 2307849 10429 +
0 e1 2147032 595 + e1 14859685 1581 - e1 18783239 1060 +
0 e1 2346469 5145 + e1 7709233 24898 + e1 18736744 34172 -
0 e1 2533407 8948 + e1 3770601 11523 - e1 9601195 14176 +
0 e1 2544543 817 + e1 3767147 1197 - e1 9622535 1295 +
0 e1 2546885 2750 + e1 3761006 2935 - e1 9628331 1922 +
0 e1 2549875 3564 + e1 3756817 4078 - e1 9631418 3435 +
0 e1 2565810 5039 + e1 2266795 5303 + e1 10177933 5109 +
0 e1 2579241 1103 + e1 2253855 6255 - e1 10205844 1137 +
0 e1 2735823 1180 + e1 2042376 3822 - e1 10410448 67487 +
0 e1 2755365 2715 + e1 2015180 2541 - e1 10498796 2100 +
0 e1 2774086 9655 + e4 47623839 8964 - e1 32382 6461 +
0 e1 2809609 2393 + e1 4255766 1918 + e1 13767757 1810 +
0 e1 2812230 2256 + e1 14114619 3258 + e1 17122994 1757 -
0 e1 2815603 5137 + e1 14119230 19181 + e1 17099581 7944 -
0 e1 2834254 12818 + e1 14138711 14135 + e1 17077038 22344 -
0 e1 2852042 5536 + e1 4237375 5469 - e1 13740179 8244 -
0 e1 2934413 2122 + e1 1834657 4881 + e1 24094799 47249 +
0 e1 2937699 8342 + e1 1964755 5827 + e1 23957193 41147 -
0 e1 2948972 1226 + e1 11270457 1386 + e1 13489256 1484 +
0 e1 3007990 2962 + e1 9919421 17592 - e1 20358718 500 +
0 e1 3020286 3987 + e1 11691337 1805 + e1 5898219 1258 +
0 e1 3033081 6913 + e1 4204142 13207 + e1 16961686 15812 -
0 e1 3041921 2366 + e1 13578384 2692 - e1 16954635 1955 -
0 e1 3234281 1301 + e1 15279073 967 + e1 1792391 1121 +
0 e1 3310366 14782 + e1 15406692 33988 + e1 8635241 17012 +
0 e1 3325752 1483 + e1 15442179 1687 + e1 8681589 628 +
0 e1 3345130 2518 + e1 13785664 2568 + e1 7199445 1942 -
0 e1 3348536 674 + e1 13793342 2017 - e1 7190193 1342 +
0 e1 3356204 2067 + e1 3270022 1829 + e1 15562826 1730 +
0 e1 3358906 8675 + e1 3275252 5055 + e1 15570148 7543 +
0 e1 3414147 9135 + e1 5944005 12619 + e1 12160909 8773 -
0 e1 3427201 2101 + e1 5045330 5067 + e1 7954944 7620 -
0 e1 3433118 1720 + e3 65735692 1988 - e1 16705324 2061 -
0 e1 3439212 7109 + e1 5029842 10410 - e1 7976367 27408 +
0 e1 3466582 10385 + e1 3392567 15388 - e1 15755376 9792 -
0 e1 3480085 4436 + e1 3380574 4823 - e1 15745790 4116 -
0 e1 3484678 2027 + e1 3371315 1695 - e1 15720737 1354 -
0 e1 3487401 2894 + e1 3881236 5041 - e1 22496341 66990 +
0 e1 3498067 23230 + e1 2640926 21732 - e1 12519279 17447 -
0 e1 3528920 3408 + e1 2617414 4178 - e1 12496231 3278 -
0 e1 3548401 6639 + e1 2592621 9843 - e1 12474719 11294 -
0 e1 3617747 4101 + e1 4441198 7554 - e1 21608360 113254 -
0 e1 3753318 4985 + e1 5660403 3210 - e1 16431518 3683 -
0 e1 3888235 5082 + e1 3246733 16559 - e1 6905029 23878 -
0 e1 3903973 6773 + e1 4971286 4502 + e1 8075013 12476 -
0 e1 3912611 2139 + e1 11609150 3384 + e1 15343949 1925 +
0 e1 3915452 12275 + e1 11618290 5776 + e1 15355731 9011 +
0 e1 3927729 1620 + e1 11625461 2435 + e1 15367594 3790 +
0 e1 3931798 1162 + e1 12821864 1227 - e1 18315337 1128 +
0 e1 3939493 1327 + e1 12818908 1798 - e1 18322896 1461 +
0 e1 3958286 9155 + e5 194008203 4226 - e1 9291162 5953 -
0 e1 3978130 6714 + e1 5756079 8667 + e1 9215504 51028 -
0 e1 4082747 2982 + e1 855352 26052 - e1 1048365 10809 -
0 e1 4107762 12742 + e1 6486204 11028 - e1 1013491 11676 -
0 e1 4124220 4841 + e1 6475284 10744 - e1 1005551 4758 -
0 e1 4138772 2567 + e1 909447 10589 + e1 1091287 5736 +
0 e1 4142360 7537 + e1 921966 8760 + e1 1099948 5051 +
0 e1 4182720 6865 + e1 965813 12157 + e1 1160877 4316 +
0 e1 4250560 2583 + e1 1057054 3567 + e1 1234904 3587 +
0 e1 4258057 4220 + e1 1062568 7779 + e1 1247090 4619 +
0 e1 4263642 6322 + e1 1072860 5407 + e1 1254630 6406 +
0 e1 4294539 3292 + e1 1220220 3805 - e1 4593069 2848 +
0 e1 4298379 1508 + e1 1213924 2273 + e1 5120385 2702 +
0 e1 4299898 3036 + e1 1208294 2432 - e1 1418615 3083 -
0 e1 4417685 6755 + e1 1251404 7922 + e1 1521813 5436 +
0 e1 4428769 1233 + e1 1264617 2890 + e1 1532552 2314 +
0 e1 4489367 6020 + e1 10183899 3249 + e1 740684 3858 +
0 e1 4499242 839 + e1 7655391 1091 + e1 7694969 4091 -
0 e1 4501756 4466 + e1 4760524 10768 + e1 22747835 100284 +
0 e1 4515852 912 + e1 4954852 2789 - e1 8105206 4946 +
0 e1 4522758 1384 + e1 13447836 842 - e1 7764447 1588 +
0 e1 4563523 7292 + e1 7642114 7524 + e1 7710414 7224 -
0 e1 4572213 3858 + e1 5892577 4270 + e1 17165876 3651 -
0 e1 4576459 1602 + e1 5897215 1305 + e1 17155341 1469 -
0 e1 4579067 2222 + e1 9888999 2546 - e1 11233957 2573 -
0 e1 4581772 1992 + e1 9884435 3800 - e1 11229218 2185 -
0 e1 4585867 3891 + e1 12838907 5913 + e1 11219754 2865 +
0 e1 4593267 7741 + e1 10386855 9162 + e1 3463792 11876 +
0 e1 4602789 4730 + e1 10401460 2634 + e1 3480446 2258 +
0 e1 4781415 5002 + e1 6171497 3416 - e1 3166681 1459 +
0 e1 4790543 19929 + e1 5112315 8363 - e1 7860156 11569 +
0 e1 4815896 4692 + e1 5091662 5572 - e1 7893480 7900 +
0 e1 4822555 6601 + e1 5080723 8319 - e1 7904010 9800 +
0 e1 4851118 1533 + e1 3955506 1932 - e1 7833802 1771 -
0 e1 4853097 1883 + e5 184356186 1576 - e3 99903372 1569 -
0 e1 4858640 1386 + e1 8775476 3740 + e5 227496010 1148 +
0 e1 4866835 3398 + e1 12863537 3879 + e1 19832541 2412 +
0 e1 4905849 4371 + e1 343782 4668 + e1 5452491 5971 +
0 e1 4910781 1255 + e1 4809435 1366 + e1 7247165 1320 +
0 e1 4912400 498 + e1 14520395 2144 - e3 129448144 796 +
0 e1 4913281 1752 + e1 14516272 2101 - e1 2485052 1817 -
0 e1 4929513 9154 + e1 7533350 11574 - e1 16803740 8585 +
0 e1 5040886 2382 + e1 7438620 27455 - e1 16896937 45637 +
0 e1 5044830 6559 + e1 478015 8292 + e1 5662879 13648 -
0 e1 5081052 3719 + e1 543464 15234 + e1 5610066 6703 -
0 e1 5122975 674 + e1 617461 5644 + e1 5542940 1696 -
0 e1 5129787 9953 + e1 647207 12273 + e1 5511709 11082 -
0 e1 5145018 3288 + e1 665190 25653 + e1 5495763 8103 -
0 e1 5148577 3412 + e1 698318 4540 + e1 5489431 1950 -
0 e1 5243791 3383 + e1 11595325 2372 + e1 15336218 3288 +
0 e1 5270263 1766 + e1 5770807 2458 + e1 17404252 2055 -
0 e1 5429805 614 + e1 7174975 605 - e1 10822501 1202 -
0 e1 5482731 862 + e1 7121892 839 - e1 10721571 985 -
0 e1 5484319 740 + e1 7119939 1142 - e1 10719350 790 -
0 e1 5485932 5045 + e1 7112994 6632 - e1 10709824 7682 -
0 e1 5494720 374 + e1 7108562 353 - e1 10699414 1035 -
0 e1 5495717 1225 + e1 7105587 1491 - e1 4521866 1068 -
0 e1 5512148 858 + e1 15672544 2392 - e1 9799626 2813 -
0 e1 5587185 988 + e1 14557965 21724 - e1 2540054 809 -
0 e1 5600784 888 + e1 11272940 1057 + e1 7239849 1166 +
0 e1 5602695 2444 + e1 7091998 1862 - e1 4504112 1639 -
0 e1 5611595 2074 + e1 7082672 5861 - e1 4494266 1839 -
0 e1 5642442 10121 + e1 7050364 6812 - e1 4442941 15927 -
0 e1 5658014 3255 + e1 7020720 16634 - e1 4414895 15130 -
0 e1 5675635 7367 + e1 16015243 3786 - e1 4388904 20094 -
0 e1 5696092 5631 + e1 15993305 6023 - e1 4379330 4719 -
0 e1 5713284 6877 + e1 15939073 11749 - e1 4345318 7328 -
0 e1 5729468 929 + e1 15928718 1702 - e1 4334265 822 -
0 e1 5731141 1588 + e1 15926789 1510 - e1 4332624 1310 -
0 e1 5738303 1364 + e1 15916397 5386 - e1 4270081 57006 -
0 e1 5791499 1418 + e1 15820336 14462 - e1 4180964 57483 -
0 e1 5838546 4843 + e1 15756964 7482 + e1 4169109 7502 +
0 e1 5875606 1691 + e1 12455729 2565 - e1 6873929 2147 +
0 e1 5880466 6294 + e1 15696233 7544 + e1 9846923 7273 +
0 e1 5896693 1535 + e1 350499 1712 - e1 5468373 1267 -
0 e1 5901633 20372 + e1 3946235 1983 - e1 7797031 20325 -
0 e1 5926091 2377 + e1 4254361 1208 - e1 13765206 1757 -
0 e1 5942395 5243 + e1 12032721 3521 - e1 4002087 3918 -
0 e1 5978671 3417 + e1 5767436 2377 + e1 17411652 6000 -
0 e1 5982648 1850 + e1 13845628 2764 - e1 7114418 1176 +
0 e1 5989753 14615 + e1 4934050 8844 - e1 20100627 57579 -
0 e1 6005329 839 + e1 4893785 1272 + e1 1944205 1217 -
0 e1 6007003 4333 + e1 9145951 8362 + e1 14279661 10164 +
0 e1 6018360 2231 + e1 9159588 11751 + e1 14307483 11306 +
0 e1 6021932 3028 + e1 9141818 2816 - e1 14272803 2315 -
0 e1 6027173 2506 + e1 7385613 3853 - e1 11191463 5407 -
0 e1 6030660 7530 + e1 12131409 9777 - e1 17572688 11478 +
0 e1 6048755 7231 + e1 7415329 9198 + e1 7658182 13076 -
0 e1 6082575 10045 + e1 13661446 1850 + e1 13656841 11175 -
0 e1 6109274 2982 + e1 13685199 2852 + e1 13623925 2639 -
0 e1 6152932 14291 + e1 13739182 23121 + e1 13503601 29492 -
0 e1 6173069 1601 + e1 5065328 2902 + e1 7942708 5083 -
0 e1 6177086 2311 + e1 5887324 3672 - e1 17173441 6517 +
0 e1 6219782 3377 + e1 8612921 1979 - e1 19571836 2025 -
0 e1 6228006 4046 + e1 10287218 3529 + e1 9460831 9134 +
0 e1 6235988 3049 + e1 10293683 7904 + e1 9473978 6332 +
0 e1 6239963 3983 + e1 10304278 3704 + e1 9483283 4732 +
0 e1 6245668 2630 + e1 10309551 3892 + e1 11272364 6148 -
0 e1 6303721 11364 + e1 10366938 11334 + e1 192291 9649 +
0 e1 6317030 2362 + e1 10380545 2400 + e1 204264 2877 +
0 e1 6347011 3706 + e1 3740197 3853 + e1 9649892 3898 -
0 e1 6380850 651 + e1 11684808 988 - e1 5884593 753 -
0 e1 6381899 5116 + e1 3274 6392 + e1 15414172 9381 -
0 e1 6426805 3280 + e1 4847977 3953 + e1 5040238 3477 +
0 e1 6431001 492 + e1 4844939 984 - e1 5035248 852 -
0 e1 6433392 2584 + e1 4839928 1923 - e1 5028370 6552 -
0 e1 6460413 10373 + e1 13229129 7832 - e1 20969559 147306 -
0 e1 6473341 1527 + e3 83154321 1192 + e3 109475010 1021 -
0 e1 6499976 15767 + e1 13464436 23918 + e1 2001189 12976 +
0 e1 6527727 2732 + e1 12213653 3158 + e1 14915762 2867 -
0 e1 6531655 951 + e1 341877 1723 + e1 5447851 2038 +
0 e1 6533155 9499 + e1 406311 4944 - e1 5045651 23184 +
0 e1 6569682 1577 + e1 11712259 7625 + e1 5934317 1879 +
0 e1 6585388 3189 + e1 10487804 5976 - e1 5961988 5887 +
0 e1 6605636 4195 + e1 10461351 13229 - e1 5983741 12757 +
0 e1 6642417 9157 + e1 10517865 16094 + e1 6063203 3631 +
0 e1 6690812 8146 + e1 10581167 8628 + e1 6123699 7175 +
0 e1 6700866 1849 + e1 10591059 4170 + e1 6135743 3540 +
0 e1 6705413 5819 + e1 10598737 7258 + e1 6141381 12619 +
0 e1 6712832 6886 + e1 10625010 5591 - e1 6166032 10830 -
0 e1 6779974 2218 + e1 9319147 3830 - e1 17669189 2256 -
0 e1 6805053 25464 + e1 9259634 11099 - e1 4133151 30498 +
0 e1 7080488 3310 + e1 9617028 4206 + e1 17997200 12412 +
0 e1 7123804 2443 + e1 13438333 2009 + e4 160671094 1959 +
0 e1 7130489 7075 + e1 12218140 17315 + e1 14937287 13688 +
0 e1 7319980 6172 + e1 13408442 3837 + e1 12767186 1952 -
0 e1 7326346 1931 + e1 13412442 8933 + e1 12762561 1973 -
0 e1 7336365 1820 + e1 8941758 5157 + e1 18531766 2792 +
0 e1 7347181 1275 + e1 8972979 1679 + e1 18545042 1611 +
0 e1 7356641 1976 + e1 8986967 3325 + e1 18557873 1969 +
0 e1 7361367 1877 + e1 8992822 1205 + e1 18569272 1515 +
0 e1 7363819 825 + e1 1999907 1970 + e1 24086190 1399 +
0 e1 7380243 3518 + e1 11508572 4874 - e1 6545138 3046 -
0 e1 7400815 4222 + e5 176616172 1427 + e1 6773087 1706 +
0 e1 7413412 2295 + e1 1793264 7092 - e1 11758081 14389 +
0 e1 7430108 1044 + e1 11344439 974 - e1 6354576 1073 -
0 e1 7441657 6811 + e1 11464230 8571 + e1 6486709 13379 +
0 e1 7453420 2607 + e1 11345735 24932 + e1 6358177 9873 +
0 e1 7479092 10761 + e1 12170163 21561 + e1 16104446 33862 -
0 e1 7491218 3974 + e1 12191904 4012 + e1 16089585 3865 -
0 e1 7495844 7549 + e1 13098629 8719 - e1 20009765 7485 -
0 e1 7539863 1725 + e1 13069861 5412 - e1 19963919 1611 -
0 e1 7637807 8093 + e1 6458957 13684 - e1 986837 14085 -
0 e1 7656280 2099 + e1 6455972 2339 - e1 980089 3172 -
0 e1 7660174 3401 + e1 6448887 3539 - e1 965551 12839 -
0 e1 7674892 3860 + e1 6432505 4800 - e1 954969 6908 -
0 e1 7686604 12829 + e1 6409515 12027 - e1 932591 14943 -
0 e1 7771143 1763 + e4 50879939 1476 - e2 27265546 1095 +
0 e1 7778482 10408 + e1 10049149 8940 + e1 1609322 11399 -
0 e1 7793731 1975 + e1 10074387 1835 + e1 1578806 1616 -
0 e1 7796254 3908 + e1 10076642 5426 + e1 1574720 1585 -
0 e1 7808273 5006 + e1 6377650 11395 + e1 913208 4114 +
0 e1 7815234 6599 + e1 6395590 8832 + e1 921077 1861 +
0 e1 7828373 765 + e1 3239955 4958 - e1 6943073 1005 +
0 e1 7830485 5907 + e1 3233029 1839 - e1 6949971 4009 +
0 e1 7836929 1513 + e1 14191775 1923 - e1 17009231 14579 +
0 e1 7840048 8383 + e1 14180317 9284 - e1 17030111 11969 +
0 e1 7849040 1790 + e1 6189072 2591 - e1 16743733 1737 +
0 e1 7851954 16674 + e1 12466634 13952 - e1 97670 16351 -
0 e1 7890253 540 + e1 4276664 14896 + e1 16748348 9653 +
0 e1 7892914 1166 + e1 4292906 1151 + e1 16762946 1605 +
0 e1 7981046 3377 + e1 11200211 23272 + e1 13371220 6093 +
0 e1 8020593 10792 + e1 3107793 10884 - e1 13212860 16178 -
0 e1 8047003 2601 + e1 3061774 4540 - e1 13162864 6193 -
0 e1 8050112 2152 + e2 108032710 2421 - e2 36815574 2167 -
0 e1 8052647 3216 + e1 300935 3856 - e1 18833751 3650 +
0 e1 8058588 2256 + e1 323244 960 - e1 5424051 845 -
0 e1 8061089 7304 + e1 332232 9184 + e1 5433339 11497 +
0 e1 8076228 1034 + e1 312874 4253 + e1 5410362 900 +
0 e1 8080029 5670 + e1 14936743 9381 + e1 20604953 143807 -
0 e1 8150408 515 + e4 43630214 900 + e4 152617097 618 -
0 e1 8183144 7980 + e1 9015068 8895 + e1 18582514 2760 +
0 e1 8193247 14863 + e1 9045363 15293 + e1 18590129 26561 +
0 e1 8225712 2648 + e1 9076595 7767 + e1 18632743 3480 +
0 e1 8233139 3804 + e1 9085470 4817 + e1 18641005 7207 +
0 e1 8241557 2265 + e1 9095347 9265 + e1 18649631 9978 +
0 e1 8312835 5033 + e1 2761839 9296 - e1 16665773 5771 +
0 e1 8341967 6601 + e1 2704064 23978 - e1 12597182 13201 -
0 e1 8369787 7214 + e1 2679881 7007 - e1 12561091 8929 -
0 e1 8382150 3243 + e1 2667685 3792 - e1 12548888 7963 -
0 e1 8410324 1574 + e3 90112246 2203 + e4 141463725 1746 +
0 e1 8416818 3264 + e1 10278215 4064 - e1 13806369 6920 -
0 e1 8425889 2093 + e1 10266269 5770 - e1 13791909 4933 -
0 e1 8429804 1832 + e1 10263165 2576 - e1 13786756 1927 -
0 e1 8431799 6362 + e1 10258191 4904 - e1 3012698 9086 -
0 e1 8449634 2272 + e1 10243026 2573 - e1 3000116 1741 -
0 e1 8455890 1932 + e1 10235530 4058 - e1 2992904 4107 -
0 e1 8460969 3228 + e1 6245890 6963 + e1 2965384 5352 +
0 e1 8479010 13226 + e1 6218028 10617 - e1 2943798 7115 -
0 e1 8492833 4827 + e1 5905142 4079 - e1 12106448 4571 -
0 e1 8499056 6984 + e1 5922551 15247 + e1 12135381 12456 +
0 e1 8518984 2349 + e1 13423081 13344 + e1 12726946 16097 -
0 e1 8545709 773 + e1 4257964 915 + e1 13771893 1028 +
0 e1 8548051 1038 + e1 4259669 1563 + e1 13784275 1168 +
0 e1 8549174 1016 + e1 4261504 1031 + e1 16746634 1129 +
0 e1 8573396 3327 + e1 5285051 4471 + e1 11817968 6770 +
0 e1 8621299 1841 + e1 3422204 2165 + e1 15800223 2193 +
0 e1 8633065 3709 + e1 3447301 6587 + e1 15826358 2739 +
0 e1 8637184 1845 + e1 3454501 2475 + e1 15833868 2521 +
0 e1 8640298 919 + e1 3458917 1116 + e1 15837887 1297 +
0 e1 8643798 3894 + e1 3463046 5361 + e1 15841786 6683 +
0 e1 8696560 3146 + e1 4553787 6435 + e1 18406758 3487 +
0 e1 8708996 4800 + e1 8798967 11926 + e1 18426678 41186 +
0 e1 8755287 725 + e1 8934869 2911 + e1 18525137 618 +
0 e1 8774151 5163 + e3 66645873 4980 - e1 16729033 5044 -
0 e1 8781492 3365 + e1 13573873 3292 - e1 16719925 7327 -
0 e1 8789487 1724 + e1 4538723 10550 + e1 6307404 11594 -
0 e1 8797066 1385 + e1 14861350 1370 - e3 88838297 1492 +
0 e1 8840525 5016 + e1 13501525 4307 + e1 10595978 8147 -
0 e1 8850535 971 + e1 13507749 22338 + e1 10537708 50442 -
0 e1 8882418 1385 + e1 4780015 2533 - e1 12622062 1670 +
0 e1 8888755 12729 + e1 15546534 1798 + e1 8735647 16263 +
0 e1 8902219 3515 + e1 4755800 4071 - e1 22324224 5934 -
0 e1 8906758 2610 + e1 10756952 3778 - e1 14411709 4534 -
0 e1 8917972 1707 + e1 9243165 3011 - e1 14391199 2783 -
0 e1 8939570 3969 + e1 9202731 2751 - e1 14351163 3558 -
0 e1 8948621 6103 + e1 9190861 7566 - e1 14325021 18017 -
0 e1 8955936 1484 + e1 4891164 1864 - e1 1946472 1236 +
0 e1 8967366 629 + e4 20385005 455 + e4 145827812 755 -
0 e1 8969366 3204 + e1 5898784 5048 - e1 17143168 5281 +
0 e1 8973884 2315 + e1 2274559 2571 - e1 8953210 4232 -
0 e1 8998350 6326 + e1 13933301 12497 - e1 8858303 31125 -
0 e1 9014037 5140 + e1 13910750 17166 - e1 8827758 19515 -
0 e1 9040142 2738 + e4 33800023 2839 - e1 8801331 3583 -
0 e1 9043568 2095 + e1 1971773 2140 + e5 198477883 1217 -
0 e1 9046092 1256 + e1 1974655 2298 + e4 158763949 1348 -
0 e1 9048276 4821 + e1 1977161 6118 + e1 22937392 9737 +
0 e1 9057639 4711 + e1 1986662 12356 + e3 91371521 3123 +
0 e1 9071301 1055 + e1 5243397 1920 - e1 6864349 1692 -
0 e1 9072570 11312 + e1 9113886 9053 + e1 18370381 11319 -
0 e1 9084512 1109 + e1 9124488 1011 + e1 18367147 1663 -
0 e1 9087867 4133 + e1 9128928 5612 + e1 18354071 7476 -
0 e1 9093407 1270 + e1 9136157 3195 + e1 18343379 9257 -
0 e1 9253907 9454 + e1 6659615 21564 - e1 13969857 8580 -
0 e1 9269639 1998 + e1 6650072 2444 - e1 13956641 3285 -
0 e1 9274366 1138 + e1 704012 2905 + e1 1428544 771 +
0 e1 9277918 1357 + e1 708584 3156 + e1 1433119 2600 +
0 e1 9355123 2791 + e1 14786251 3951 - e1 2057361 3851 +
0 e1 9370261 1448 + e1 12200740 1515 - e1 4598047 1756 +
0 e1 9372739 2390 + e1 12196382 3599 - e1 4601136 3536 +
0 e1 9375829 2731 + e1 13061221 2683 - e1 19938332 3070 -
0 e1 9381119 7024 + e1 13042838 11353 - e1 8123859 9560 +
0 e1 9425407 1548 + e1 12991628 3557 - e1 8188246 2637 +
