"ensembl_gene_id" "chromosome_name" "start_position" "end_position" "strand" "chromosome_name.1" "start_position.1" "end_position.1" "strand.1"
"AALB000346" "e4" 117287553 7994 -1 "e4" 52756778 8977 1
"AALB001371" "e4" 134429375 10780 -1 "e4" 16161876 10419 1
"AALB000299" "e4" 118067559 75318 1 "e4" 38608672 12253 1
"AALB000009" "e4" 123502229 1914 1 "e4" 34441534 19080 1
"AALB000658" "e4" 111485635 2170 1 "e4" 40663316 1061 1
"AALB000720" "e4" 110383376 8217 -1 "e4" 49031022 3978 1
"AALB001431" "e4" 133751223 5466 -1 "e4" 34956673 6465 1
"AALB014010" "e4" 121254197 1431 -1 "e4" 29920438 4590 1
"AALB000046" "e4" 123059566 1678 -1 "e4" 52351001 2418 -1
"AALB001644" "e4" 130350849 6235 1 "e4" 18646189 9603 -1
"AALB001644" "e4" 130350849 6235 1 "e4" 18642314 3062 -1
"AALB000285" "e4" 118362066 2701 -1 "e4" 21238367 2439 1
"AALB000146" "e4" 120878399 2973 1 "e4" 30342049 9963 -1
"AALB000344" "e4" 117334589 3539 -1 "e4" 52704268 3862 1
"AALB001918" "e4" 125428118 1449 1 "e4" 31426067 2142 1
"AALB001541" "e4" 132395002 1583 1 "e4" 25024643 601 1
"AALB007999" "e4" 99996082 5599 -1 "e4" 37929354 6601 1
"AALB007458" "e5" 168876708 5150 1 "e4" 60967199 8828 1
"AALB000982" "e4" 106064850 3958 -1 "e4" 39656179 8452 1
"AALB000981" "e4" 106069045 659 -1 "e4" 39655226 836 1
"AALB001566" "e4" 131729775 6488 1 "e4" 27674838 1544 -1
"AALB006937" "e1" 235829 7953 -1 "e4" 28127386 1865 1
"AALB002029" "e4" 123968685 365 -1 "e4" 31711872 362 -1
"AALB000907" "e4" 107783357 4179 1 "e4" 47213967 4764 1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000612" "e4" 112082036 3750 1 "e4" 22247120 724 -1
"AALB000965" "e4" 106555307 9413 -1 "e4" 39642073 6398 -1
"AALB000153" "e4" 120701021 2823 -1 "e4" 24204272 3429 -1
"AALB000721" "e4" 110387340 893 1 "e4" 49029176 1713 -1
"AALB001776" "e4" 127468428 6855 1 "e4" 22658543 8804 -1
"AALB015771" "e4" 123682927 2722 -1 "e4" 34619178 2080 -1
"AALB015771" "e4" 123682927 2722 -1 "e4" 34619178 2080 -1
"AALB015771" "e4" 123682927 2722 -1 "e4" 34619178 2080 -1
"AALB001374" "e4" 134416317 6495 -1 "e4" 16179469 7446 1
"AALB000500" "e4" 114510777 5182 -1 "e4" 53218839 4537 -1
"AALB002926" "e2" 63323452 2266 -1 "e4" 58512844 6378 -1
"AALB000918" "e4" 107478402 10448 -1 "e4" 55120423 6224 -1
"AALB000702" "e4" 110755783 873 1 "e4" 51920769 1184 1
"AALB000083" "e4" 122339793 1073 1 "e4" 35891961 1097 1
"AALB000749" "e4" 110048061 9185 -1 "e4" 50605243 10863 -1
"AALB000298" "e4" 118152850 4141 -1 "e4" 38631963 5110 -1
"AALB008020" "e4" 100337395 8971 -1 "e4" 48245854 17975 -1
"AALB000774" "e4" 109713458 1785 -1 "e4" 54873935 3365 1
"AALB000372" "e4" 116784094 19793 -1 "e4" 21065759 14681 -1
"AALB008771" "e2" 63800932 1872 1 "e4" 58974532 4420 -1
"AALB000293" "e4" 118187394 3782 1 "e4" 38677429 4070 1
"AALB001856" "e4" 126464524 3247 -1 "e4" 23158226 9180 1
"AALB000338" "e4" 117438856 914 1 "e4" 51466639 1860 -1
"AALB000549" "e4" 113413131 1443 1 "e4" 45073066 12750 -1
"AALB015570" "e4" 125047465 2187 -1 "e4" 21835873 2366 1
"AALB007948" "e4" 99315956 406 1 "e4" 56135046 1456 -1
"AALB000359" "e4" 117073815 4398 1 "e4" 49108286 27373 -1
"AALB001955" "e4" 124840422 1667 -1 "e4" 19923426 1643 1
"AALB000869" "e4" 108310235 930 -1 "e4" 55670756 1206 -1
"AALB002037" "e4" 123814378 5316 1 "e4" 31525820 25407 1
"AALB015572" "e4" 126549890 1845 1 "e4" 23075849 1950 -1
"AALB000807" "e4" 108970759 1295 1 "e4" 28098528 1280 1
"AALB000961" "e4" 106604852 5181 1 "e4" 37394983 5915 1
"AALB001404" "e4" 134040285 12393 1 "e4" 16508186 8854 -1
"AALB000149" "e4" 120726523 1939 -1 "e4" 30553772 2120 1
"AALB000365" "e4" 116904561 3993 1 "e4" 21189537 8798 1
"AALB001450" "e4" 133478292 18791 1 "e4" 39002300 36329 1
"AALB001686" "e4" 128889183 4945 1 "e4" 41746351 10936 -1
"AALB000350" "e4" 117254351 1187 1 "e4" 35400469 1184 -1
"AALB001546" "e4" 132325567 580 1 "e4" 24947193 994 1
"AALB000777" "e4" 109671840 6648 1 "e4" 54916833 8888 -1
"AALB001313" "e4" 135321872 7708 1 "e4" 39379730 39458 1
"AALB001126" "e4" 103324349 845 1 "e4" 33375706 3203 -1
"AALB008043" "e4" 101022304 2529 -1 "e4" 45117969 1406 -1
"AALB001891" "e4" 125934465 3485 1 "e4" 54116494 11392 1
"AALB001310" "e4" 135350488 4287 -1 "e4" 24783024 8031 1
"AALB001946" "e4" 124880036 5640 -1 "e4" 22037996 7220 1
"AALB001823" "e4" 126952175 8931 -1 "e4" 50341297 8707 1
"AALB000813" "e4" 108944917 1072 1 "e4" 28064340 2798 1
"AALB000901" "e4" 107848047 13896 1 "e4" 47299576 17494 1
"AALB001437" "e4" 133702444 9987 -1 "e4" 35010006 9851 1
"AALB001458" "e4" 133387695 6793 -1 "e4" 38900689 13314 -1
"AALB001706" "e4" 128312886 1556 -1 "e4" 42386115 1658 1
"AALB001818" "e4" 126987447 2406 -1 "e4" 50302270 2485 1
"AALB000376" "e4" 116733385 2710 -1 "e4" 21005186 5446 -1
"AALB001505" "e4" 132790826 1216 -1 "e4" 40066113 3947 1
"AALB001770" "e4" 127734166 1696 1 "e4" 54062548 1374 -1
"AALB000387" "e4" 116563078 5373 1 "e4" 48569865 1835 1
"AALB001300" "e4" 135644369 5993 1 "e4" 24224926 8294 1
"AALB001086" "e4" 104040137 5153 -1 "e4" 36639560 22648 1
"AALB008039" "e4" 100973994 1094 1 "e4" 33332830 850 1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB014111" "e4" 102672281 1749 1 "e4" 30883787 1079 -1
"AALB001882" "e4" 126068559 773 1 "e4" 54276260 5556 1
"AALB001882" "e4" 126068559 773 1 "e4" 54282106 11157 1
"AALB000128" "e4" 121347410 1864 -1 "e4" 29746945 1558 1
"AALB001590" "e4" 131528812 1937 -1 "e4" 46887584 22300 -1
"AALB000466" "e4" 115009392 1286 1 "e4" 49515116 2605 -1
"AALB008042" "e4" 101001058 2018 -1 "e4" 45098713 12839 -1
"AALB001479" "e4" 132982307 4713 1 "e4" 26210024 9326 -1
"AALB000724" "e4" 110370282 2070 1 "e4" 49046306 4050 -1
"AALB001523" "e4" 132627827 996 1 "e4" 40293856 1550 -1
"AALB000207" "e4" 119484755 836 -1 "e4" 51611808 963 -1
"AALB007848" "e4" 97946770 4920 -1 "e4" 58055680 4754 -1
"AALB000059" "e4" 122792340 775 -1 "e4" 54552497 794 1
"AALB001365" "e4" 134526695 2199 -1 "e4" 16728455 6883 -1
"AALB007868" "e4" 98261809 4037 -1 "e4" 59439675 3058 1
"AALB007964" "e4" 99507630 2287 -1 "e4" 56066646 2858 1
"AALB001415" "e4" 133935381 440 1 "e4" 16646917 623 -1
"AALB001306" "e4" 135391482 5298 1 "e4" 24749139 785 -1
"AALB015579" "e4" 108679708 6313 1 "e4" 27779490 1857 1
"AALB001296" "e4" 135669959 1574 1 "e4" 24211154 5449 -1
"AALB001469" "e4" 133188550 3137 1 "e4" 25947487 5337 -1
"AALB001538" "e4" 132421211 2981 -1 "e4" 25052426 3083 -1
"AALB001591" "e4" 131527072 1561 1 "e4" 46885922 1955 1
"AALB001710" "e4" 128303813 403 1 "e4" 42397483 1442 1
"AALB000030" "e4" 123173285 9775 1 "e4" 52513922 6570 1
"AALB000341" "e4" 117353163 3121 -1 "e4" 51565558 4976 1
"AALB000144" "e4" 120885621 1922 1 "e4" 30335919 1856 -1
"AALB000671" "e4" 111242953 6616 -1 "e4" 40334863 14851 -1
"AALB000575" "e4" 112730060 3377 -1 "e4" 43263785 18675 -1
"AALB007906" "e4" 98760915 5122 1 "e4" 56911772 4777 -1
"AALB001033" "e4" 105070961 4803 -1 "e4" 27097839 5184 1
"AALB000446" "e4" 115369040 6447 -1 "e4" 21528771 8735 -1
"AALB000712" "e4" 110507211 16264 -1 "e4" 52190802 5488 1
"AALB015772" "e4" 123679364 2829 -1 "e4" 34615425 2434 -1
"AALB001107" "e4" 103465100 1757 1 "e4" 37281181 5066 1
"AALB002924" "e2" 63312975 1458 1 "e4" 58502842 1640 1
"AALB008047" "e4" 101095225 939 -1 "e4" 45174280 1226 -1
"AALB001170" "e4" 102493869 29433 -1 "e4" 38261263 23967 1
"AALB000003" "e4" 123737078 6031 1 "e4" 34678228 5738 1
"AALB002035" "e4" 123832361 9648 1 "e4" 31565339 3151 1
"AALB001876" "e4" 126095887 7588 1 "e4" 54321040 10549 1
"AALB000001" "e4" 123753484 6659 1 "e4" 31479573 6581 1
"AALB001487" "e4" 132920350 1325 1 "e4" 39864039 1621 -1
"AALB000632" "e4" 111828370 2406 1 "e4" 21594195 5793 1
"AALB009547" "e2" 12364897 4069 -1 "e4" 17359215 3192 1
"AALB009547" "e2" 12364897 4069 -1 "e4" 17363165 2816 1
"AALB001195" "e4" 101812515 1493 -1 "e4" 45765645 1523 -1
"AALB007995" "e4" 99908736 1404 1 "e4" 38006223 12098 -1
"AALB001113" "e4" 103384600 3690 1 "e4" 37198518 3766 1
"AALB001819" "e4" 126986243 1055 1 "e4" 50304817 1196 -1
"AALB001596" "e4" 131467281 1879 1 "e4" 46801521 4578 1
"AALB000511" "e4" 114403797 10605 1 "e4" 53095287 8172 1
"AALB000306" "e4" 117800372 805 -1 "e4" 35480770 863 -1
"AALB008778" "e2" 63727632 4861 1 "e4" 57646525 8118 -1
"AALB000738" "e4" 110262806 1912 -1 "e4" 30895388 1893 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22274811 15405 1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22423879 6325 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB001068" "e4" 104332439 534 1 "e4" 22417884 779 -1
"AALB000808" "e4" 108965404 2387 1 "e4" 28089367 6280 1
"AALB000641" "e4" 111723352 2813 -1 "e4" 40943829 2738 -1
"AALB000617" "e4" 112071003 441 1 "e4" 22236498 643 1
"AALB000719" "e4" 110392034 953 1 "e4" 52289272 1227 -1
"AALB000538" "e4" 113770215 3461 -1 "e4" 44680839 4746 1
"AALB000538" "e4" 113770215 3461 -1 "e4" 44710660 14157 1
"AALB000037" "e4" 123094904 2994 1 "e4" 52379800 13605 1
"AALB015734" "e4" 133687703 811 -1 "e4" 35035703 4474 1
"AALB001209" "e4" 101672321 9836 1 "e4" 45655820 7011 1
"AALB001283" "e2" 64046843 5797 1 "e4" 58822653 6526 1
"AALB000874" "e4" 108264689 6935 -1 "e4" 55618491 3350 -1
"AALB001677" "e4" 128930196 1853 1 "e4" 41701734 5303 -1
"AALB001969" "e4" 124650008 3130 -1 "e4" 50580583 18792 -1
"AALB000351" "e4" 117245898 2059 1 "e4" 35407726 2436 -1
"AALB000635" "e4" 111815820 1185 1 "e4" 21579371 1394 1
"AALB000084" "e4" 122303932 1623 1 "e4" 35843847 2516 1
"AALB001428" "e4" 133798466 20134 -1 "e4" 34877055 7701 1
"AALB000275" "e4" 118583753 7795 -1 "e4" 25307618 13843 -1
"AALB000232" "e4" 119208676 2302 -1 "e4" 47481511 5159 1
"AALB000232" "e4" 119208676 2302 -1 "e4" 47481511 5159 1
"AALB007898" "e4" 98634933 748 1 "e4" 57094643 600 -1
"AALB001636" "e4" 130556680 1350 -1 "e4" 18464456 1423 1
"AALB001015" "e4" 105636340 1886 -1 "e4" 26548770 40320 1
"AALB000371" "e4" 116804952 10217 1 "e4" 21079604 11980 1
"AALB007471" "e5" 168535725 5489 1 "e4" 59842264 5196 1
"AALB000316" "e4" 117708185 724 1 "e4" 51149416 884 -1
"AALB008680" "e2" 58690774 2410 -1 "e4" 37436363 2390 1
"AALB000577" "e4" 112629869 10471 1 "e4" 43141003 13201 1
"AALB001984" "e4" 124413931 473 1 "e4" 53591468 1469 -1
"AALB000800" "e4" 109206679 13297 1 "e4" 28337926 7928 1
"AALB001451" "e4" 133465700 787 1 "e4" 39000653 1277 1
"AALB001643" "e4" 130357919 5841 -1 "e4" 18632645 9674 1
"AALB015575" "e4" 126545572 1685 1 "e4" 23080354 1914 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB014114" "e4" 102655849 1371 -1 "e4" 30883787 1079 -1
"AALB001100" "e4" 103618194 3231 1 "e4" 37048457 2714 -1
"AALB001680" "e4" 128920351 1482 -1 "e4" 41731025 1625 -1
"AALB000271" "e4" 118610901 1843 -1 "e4" 25351150 1911 -1
"AALB001193" "e4" 101851229 6313 1 "e4" 45810286 6936 1
"AALB000525" "e4" 114235628 1283 -1 "e4" 52886195 1364 -1
"AALB000810" "e4" 108954650 1191 1 "e4" 28076230 1588 1
"AALB001411" "e4" 133954429 3915 1 "e4" 16614626 6515 -1
"AALB000646" "e4" 111575163 1460 1 "e4" 40759085 1309 1
"AALB000646" "e4" 111575163 1460 1 "e4" 40759085 1309 1
"AALB001993" "e4" 124350510 4914 -1 "e4" 22095199 5416 -1
"AALB015761" "e4" 109826613 1796 1 "e4" 36229563 2127 1
"AALB000948" "e4" 106913055 962 -1 "e4" 37709773 926 -1
"AALB000887" "e4" 108022178 823 -1 "e4" 55353532 718 -1
"AALB000034" "e4" 123147905 9219 -1 "e4" 52472746 1950 -1
"AALB008035" "e4" 100887360 4762 1 "e4" 33254161 5030 1
"AALB000625" "e4" 112024722 1640 -1 "e4" 21829615 1837 -1
"AALB000623" "e4" 112035265 3672 -1 "e4" 22189982 12446 -1
"AALB001369" "e4" 134480453 2015 -1 "e4" 16146370 2957 1
"AALB000363" "e4" 116943147 5112 1 "e4" 49260010 40978 -1
"AALB000804" "e4" 108979689 20249 1 "e4" 28107292 19500 1
"AALB007476" "e5" 168421221 6371 -1 "e4" 59973995 2471 1
"AALB000004" "e4" 123737941 3514 -1 "e4" 34675837 2123 -1
"AALB001884" "e4" 126046184 5097 1 "e4" 54264892 6489 1
"AALB000518" "e4" 114279824 3223 -1 "e4" 52935919 3869 -1
